auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,2473,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,49271,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,>,35,t3.origin,<,8,t4.host,=,14,t4.level_of_education,<,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,16421,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,63270,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,347,t3.origin,>,4,t4.host,<,15,t4.level_of_education,<,10#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,74378,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,45990,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,2562,t3.origin,>,2,t4.host,<,19,t4.level_of_education,<,10#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,8029,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,33545,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,2562,t3.origin,=,8,t4.host,<,2,t4.level_of_education,<,10#11
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,73922,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,33591,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,38,t3.origin,>,2,t4.host,<,2,t4.level_of_education,=,10#3
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,66438,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,49271,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2778,t3.origin,=,2,t4.host,>,2,t4.level_of_education,<,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,3451,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,98320,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,2321,t3.origin,>,0,t4.host,<,6,t4.level_of_education,=,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,7136,t1.is_active,=,1,t2.is_active,<,1,t2.id,>,16557,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,28,t3.origin,>,4,t4.host,<,21,t4.level_of_education,>,3#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,48800,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,4739,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,2562,t3.origin,<,8,t4.host,>,5,t4.level_of_education,<,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,35087,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,33545,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2314,t3.origin,>,2,t4.host,<,17,t4.level_of_education,>,7#13
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,80419,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,63270,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,2562,t3.origin,>,2,t4.host,<,8,t4.level_of_education,>,6#8
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,88618,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,88088,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,1969,t3.origin,>,4,t4.host,<,8,t4.level_of_education,>,8#19
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,111596,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,41530,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,354,t3.origin,>,4,t4.host,<,9,t4.level_of_education,=,10#3
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,10784,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,54637,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,2351,t3.origin,>,0,t4.host,<,20,t4.level_of_education,=,10#2
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,79785,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,41871,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,33117,t3.origin,>,0,t4.host,>,10,t4.level_of_education,>,6#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,78905,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,67266,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,1722,t3.origin,>,0,t4.host,<,6,t4.level_of_education,<,10#18
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,108651,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,45990,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,198,t3.origin,>,2,t4.host,<,17,t4.level_of_education,>,6#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,111596,t1.is_active,=,1,t2.is_active,<,1,t2.id,>,33591,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,1722,t3.origin,=,8,t4.host,<,16,t4.level_of_education,<,10#3
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,59242,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,75855,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,304,t3.origin,>,4,t4.host,<,19,t4.level_of_education,>,6#8
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,2821,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,49271,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,111,t3.origin,>,4,t4.host,<,13,t4.level_of_education,<,10#2
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,37199,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,51902,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,2115,t3.origin,>,4,t4.host,<,15,t4.level_of_education,>,3#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,39460,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,62534,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,1251,t3.origin,=,8,t4.host,<,2,t4.level_of_education,>,8#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,53098,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,41530,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,>,9,t3.origin,<,8,t4.host,>,13,t4.level_of_education,<,8#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,80706,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,88357,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,2351,t3.origin,>,0,t4.host,<,18,t4.level_of_education,<,9#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,7136,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,33545,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,38,t3.origin,>,2,t4.host,<,20,t4.level_of_education,<,10#11
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,36672,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,51902,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,304,t3.origin,=,8,t4.host,<,14,t4.level_of_education,>,9#2
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,24041,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,33545,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,1235,t3.origin,>,4,t4.host,<,6,t4.level_of_education,=,9#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,2836,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,67669,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,>,354,t3.origin,>,0,t4.host,>,3,t4.level_of_education,<,9#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,65382,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,73401,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,18,t3.origin,>,4,t4.host,<,2,t4.level_of_education,<,10#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,32464,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,8548,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,29519,t3.origin,=,2,t4.host,>,8,t4.level_of_education,>,6#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,48168,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,20960,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,29519,t3.origin,>,2,t4.host,<,1,t4.level_of_education,<,6#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,64814,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,20960,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,36,t3.origin,>,2,t4.host,<,2,t4.level_of_education,<,2#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,85024,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,52238,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,202,t3.origin,=,8,t4.host,<,11,t4.level_of_education,>,6#8
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,35087,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,14246,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,>,213,t3.origin,=,2,t4.host,>,9,t4.level_of_education,<,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,78905,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,66383,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,21,t3.origin,=,8,t4.host,<,11,t4.level_of_education,<,10#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,65382,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,47776,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,2078,t3.origin,>,0,t4.host,<,15,t4.level_of_education,>,3#8
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,85054,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,14246,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,347,t3.origin,>,0,t4.host,<,21,t4.level_of_education,<,7#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,72915,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,4739,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,34,t3.origin,>,2,t4.host,<,4,t4.level_of_education,>,9#2
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,8264,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,69626,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2263,t3.origin,>,2,t4.host,<,4,t4.level_of_education,<,9#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,64814,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,1062,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,34,t3.origin,>,0,t4.host,<,9,t4.level_of_education,=,10#4
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,16109,t1.is_active,=,1,t2.is_active,<,1,t2.id,>,13809,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2562,t3.origin,>,2,t4.host,<,9,t4.level_of_education,<,9#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,47491,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,33591,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,>,1235,t3.origin,=,2,t4.host,<,17,t4.level_of_education,>,6#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,16109,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,54756,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2314,t3.origin,>,2,t4.host,<,21,t4.level_of_education,<,10#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,35650,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,99904,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,2321,t3.origin,=,8,t4.host,<,12,t4.level_of_education,<,6#6
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,86666,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,67266,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,>,38,t3.origin,>,0,t4.host,<,21,t4.level_of_education,>,6#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,32464,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,66383,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,>,111,t3.origin,<,4,t4.host,>,0,t4.level_of_education,<,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,77123,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,84320,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,39,t3.origin,>,2,t4.host,<,12,t4.level_of_education,=,9#3
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,72915,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,18853,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,909,t3.origin,>,4,t4.host,<,19,t4.level_of_education,>,9#4
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,73922,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,98731,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,1733,t3.origin,>,4,t4.host,<,1,t4.level_of_education,<,10#24
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,75987,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,62534,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,202,t3.origin,>,0,t4.host,<,4,t4.level_of_education,=,9#10
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,38634,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,47706,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,202,t3.origin,>,4,t4.host,<,8,t4.level_of_education,<,10#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,31366,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,62534,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,36,t3.origin,>,4,t4.host,<,4,t4.level_of_education,=,10#4
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,59242,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,18166,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,>,34,t3.origin,<,4,t4.host,<,15,t4.level_of_education,=,7#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,108574,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,63270,t3.org_id,<,140,t3.role,>,0,t3._first_level_id,<,39,t3.origin,>,4,t4.host,<,2,t4.level_of_education,=,10#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,73922,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,73401,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,34,t3.origin,>,4,t4.host,<,15,t4.level_of_education,>,9#2
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,37199,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,88357,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,>,202,t3.origin,<,8,t4.host,<,16,t4.level_of_education,>,3#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,63183,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,80867,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2314,t3.origin,>,2,t4.host,<,9,t4.level_of_education,>,6#16
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,85024,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,21168,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,2351,t3.origin,=,8,t4.host,<,8,t4.level_of_education,<,6#5
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,114809,t1.is_active,=,1,t2.is_active,<,1,t2.id,<,67669,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,36,t3.origin,=,8,t4.host,=,0,t4.level_of_education,>,9#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,70011,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,70858,t3.org_id,>,25,t3.role,>,0,t3._first_level_id,<,1722,t3.origin,=,8,t4.host,<,1,t4.level_of_education,=,10#2
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,>,5366,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,66383,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,>,2198,t3.origin,<,8,t4.host,<,16,t4.level_of_education,<,9#1
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,59242,t1.is_active,=,1,t2.is_active,=,1,t2.id,>,47776,t3.org_id,>,17,t3.role,>,0,t3._first_level_id,<,1733,t3.origin,=,8,t4.host,<,19,t4.level_of_education,<,10#8
auth_user t1,student_courseenrollment t2,organization_account_userorgprofile t3,auth_userprofile t4#t1.id=t2.user_id,t1.id=t3.user_id,t1.id=t4.user_id#t1.id_copy,<,74378,t1.is_active,=,1,t2.is_active,=,1,t2.id,<,20960,t3.org_id,<,158,t3.role,>,0,t3._first_level_id,<,29519,t3.origin,>,0,t4.host,<,16,t4.level_of_education,<,10#11
